id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
801636403927182232,Rental unit in Columbus · Studio · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96392,-82.98566,Entire home/apt,67,30,0,,,20,336,0,2019-1234
801636431143402930,Home in Columbus · ★4.91 · 3 bedrooms · 3 beds · 2 baths,309270942,Luke,,South Linden,39.9978537,-82.98106469999999,Entire home/apt,116,30,32,2023-10-03,2.83,2,261,32,2021-3259
802832946501936025,Home in Columbus · ★4.76 · 1 bedroom · 1 bed · 2 shared baths,489584395,Tsegay,,South Linden,39.9813,-82.98434,Private room,10,1,29,2023-12-25,2.54,8,358,29,2022-3287
802833184841293472,Home in Columbus · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,489584395,Tsegay,,South Linden,39.98113,-82.98291,Private room,35,1,29,2023-12-18,2.58,8,0,29,2022-3287
802869210295123158,Home in Columbus · ★4.96 · 1 bedroom · 1 bed · 1 bath,398113202,Gord,,Franklinton,39.9533066,-83.0193323,Entire home/apt,83,1,26,2023-12-16,3.88,1,323,26,2023-3570
803546686211305565,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,437133033,Thasarin,,Franklinton,39.95513,-83.02114,Entire home/apt,60,31,0,,,2,138,0,
803911341415404624,Home in Columbus · 3 bedrooms · 4 beds · 1.5 baths,495957883,Andrew,,Near East,39.9558152615988,-82.9709441157568,Entire home/apt,85,1,0,,,1,255,0,2023-2546
804209692662515326,Townhouse in Columbus · ★5.0 · 3 bedrooms · 3 beds · 1 bath,496009581,Eric,,Near North/University,40.0182911,-83.0061838,Entire home/apt,215,1,8,2023-04-30,0.77,1,0,8,2023-2043
805632698575944965,Home in Columbus · 1 bedroom · 1 bed · 2 shared baths,261692245,Dane & Jing,,Eastmoor/Walnut Ridge,39.96646,-82.9147,Private room,22,14,2,2023-08-06,0.25,6,67,2,Exempt
805825435548215088,Home in Columbus · ★4.96 · 1 bedroom · 2 beds · 1 bath,139332037,Jennifer,,Near South,39.95147,-82.99618,Entire home/apt,106,1,50,2023-12-17,4.53,6,335,50,2022-2307
805861725733788595,Rental unit in Columbus · ★4.43 · 1 bedroom · 2 beds · 1 bath,431781339,Liz And Jackson,,Eastmoor/Walnut Ridge,39.95551,-82.92386,Entire home/apt,121,30,7,2023-05-22,0.68,4,364,7,2022-3533
805944914235884857,Home in Columbus · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,489584395,Tsegay,,South Linden,39.9817184,-82.9835092,Private room,33,1,35,2023-12-22,3.07,8,0,35,2022-3287
806409687730492892,Home in Columbus · ★4.50 · 2 bedrooms · 2 beds · 1 bath,191916098,Jami,,South Linden,39.99964,-82.97512,Entire home/apt,71,2,42,2023-12-10,3.76,6,323,42,2023-2588
806722867307211519,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96307,-82.98441,Entire home/apt,70,30,1,2023-06-10,0.15,20,354,1,2022-0723
807164925437104782,Home in Columbus · ★4.58 · 2 bedrooms · 3 beds · 2 baths,158439641,GH Hospitality,,Near North/University,39.97958,-83.00266,Entire home/apt,105,1,25,2023-12-10,2.23,89,0,25,2022-2353
807192177627246948,Home in Columbus · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,309270942,Luke,,Near East,39.95626,-82.95716,Entire home/apt,189,1,33,2023-11-05,3.05,2,0,33,Exempt
807210908895813508,Condo in Columbus · ★5.0 · 2 bedrooms · 4 beds · 1 bath,452511759,Will,,Near South,39.95035,-82.99309,Entire home/apt,158,2,28,2023-12-15,2.88,1,0,28,2023-3626
807227513508895889,Rental unit in Columbus · ★4.86 · 1 bedroom · 2 beds · 1 bath,75097319,Faith,,Near North/University,39.98516,-83.01017,Entire home/apt,80,1,59,2023-12-22,5.46,1,52,59,2023-2097
807722868531393426,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,75465636,Marcelo,,Eastmoor/Walnut Ridge,39.97417009999999,-82.91299029999999,Entire home/apt,202,5,0,,,1,270,0,2023-4321
808140986219670508,Rental unit in Columbus · ★4.63 · 1 bedroom · 1 bed · 1 bath,149742461,Corey,,Near East,39.96414,-82.97044,Entire home/apt,87,1,16,2023-11-11,1.48,15,47,16,2023-3932
808794674651226677,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,286980818,Cheryl,,Near North/University,39.99115,-83.00262,Private room,42,30,2,2023-08-01,0.22,28,364,2,
808921952814456898,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,497154510,Mohamed,,Hilltop,39.94708078124617,-83.04298288535534,Entire home/apt,127,2,12,2023-12-17,4.56,1,0,12,2023-3545
808932181399797459,Rental unit in Columbus · ★4.88 · 1 bedroom · 1 bed · 1 bath,65045986,Jonniqua,,Downtown,39.96024,-82.99904,Entire home/apt,109,1,34,2023-12-16,3.13,9,361,34,2022-2326
808941542691012507,Rental unit in Columbus · ★4.74 · 2 bedrooms · 2 beds · 2 baths,65045986,Jonniqua,,Downtown,39.96018,-83.00066,Entire home/apt,122,1,39,2023-12-18,3.52,9,346,39,2021-8759
809246206458687877,Townhouse in Columbus · ★5.0 · 2 bedrooms · 3 beds · 2 baths,272088692,Loreal,,Near North/University,39.98859259815762,-83.00701517893401,Entire home/apt,195,2,9,2023-12-17,2.70,1,165,9,2023-4188
809537158654105572,Home in Columbus · 1 bedroom · 1 bed · 1 shared bath,456168090,Joy,,South Linden,39.98668,-82.98369,Private room,21,30,2,2023-11-26,0.20,8,0,2,2023-4321
810283710683369744,Home in Columbus · ★4.56 · 3 bedrooms · 3 beds · 1.5 baths,10031170,The House Hotels,,Clintonville,40.0226712,-83.0116671,Entire home/apt,167,30,16,2023-08-27,1.44,9,365,16,2019-2012
810745869940539182,Home in Columbus · 3 bedrooms · 3 beds · 1 bath,2994567,Mark,,Near North/University,40.01700573343799,-83.00747870370482,Entire home/apt,118,45,0,,,13,345,0,2023-1583
810933415364899755,Home in Columbus · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,53772169,Jami,,Near North/University,39.98258,-83.01241,Private room,69,2,25,2023-11-13,2.77,4,87,25,2023-2120
811025708499167750,Home in Columbus · ★4.71 · 2 bedrooms · 2 beds · 1 bath,26740496,Samantha,,Clintonville,40.076223003779596,-83.01471032202244,Entire home/apt,81,10,17,2023-12-15,1.57,1,150,17,2023-1234
811496951326762578,Home in Reynoldsburg · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,173886575,Casey,,Eastland/Brice,39.91985,-82.81038,Private room,81,1,21,2023-11-18,2.03,2,358,21,2022-3010
811818277681815697,Home in Columbus · 1 bedroom · 1 bed · 1 shared bath,456168090,Joy,,South Linden,39.98679,-82.98264,Private room,21,30,1,2023-11-17,0.77,8,281,1,Exempt
811836107506463590,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,456168090,Joy,,South Linden,39.98635,-82.98267,Private room,23,30,3,2023-06-30,0.30,8,0,3,Exempt
811938457946742945,Rental unit in New Albany · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,Rocky Fork-Blacklick,40.10004,-82.82455,Entire home/apt,107,30,1,2023-04-30,0.12,33,364,1,
812231191171162945,Home in Columbus · ★4.60 · 1 bedroom · 1 bed · 3 shared baths,286980818,Cheryl,,Near North/University,39.992,-83.0023,Private room,42,30,5,2023-11-07,0.50,28,240,5,
812309314640169735,Home in Columbus · 1 bedroom · 2 beds · 1 bath,2994567,Mark,,Near North/University,39.979669996618966,-83.00430015045825,Entire home/apt,50,30,2,2023-07-01,0.22,13,364,2,2023-4522
812850848120639290,Home in Columbus · ★4.82 · 2 bedrooms · 2 beds · 1 bath,366768710,Adekunle,,Near South,39.94795471086192,-82.96404708176851,Entire home/apt,101,2,17,2023-07-27,1.71,1,138,17,2023-2477
812936252707669101,Home in Columbus · ★5.0 · 4 bedrooms · 7 beds · 2.5 baths,120455802,Norma,,Northland,40.08424,-82.93302,Entire home/apt,130,3,3,2023-07-22,0.36,10,31,3,2019-2731
813081349627857630,Guesthouse in Columbus · ★4.72 · 2 bedrooms · 2 beds · 1 bath,162136202,Ariana,,North Linden,40.05315,-82.96764,Entire home/apt,,2,32,2023-11-20,3.23,1,0,32,
813213592934350537,Home in Columbus · 4 bedrooms · 5 beds · 2 baths,177205580,Adrian,,Near East,39.960106,-82.960075,Entire home/apt,231,2,1,2023-03-31,0.11,12,357,1,2023-2067
813218673907945227,Home in Columbus · ★4.50 · 3 bedrooms · 3 beds · 1 bath,393556321,Stephen,,Near North/University,39.98663,-83.0137,Entire home/apt,356,1,6,2023-03-02,0.55,4,86,6,2023-2024
813696660687249432,Home in Columbus · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,183209680,Roma,,Eastmoor/Walnut Ridge,39.97047,-82.92188,Entire home/apt,265,2,39,2023-12-11,3.86,1,303,39,2023-5436
813768283203499016,Home in Columbus · ★4.92 · 4 bedrooms · 5 beds · 2.5 baths,355021271,Ad,,Near East,39.97313,-82.97953,Entire home/apt,200,2,25,2023-12-10,2.41,1,361,25,2023-2077
813887194994669319,Guesthouse in Columbus · 1 bedroom · 1 bed · 1 bath,315729151,Rachel,,Near North/University,39.98238,-83.01353,Entire home/apt,95,30,1,2023-08-08,0.21,6,365,1,
814004390508062731,Home in Columbus · 1 bedroom · 1 bed · 1 private bath,440916844,Akin,,North Linden,40.02432,-82.95871,Private room,35,30,2,2023-05-04,0.22,5,365,2,
814032884370542667,Home in Columbus · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,440916844,Akin,,North Linden,40.02335,-82.95759,Private room,32,30,4,2023-12-01,0.58,5,339,4,
814054039886530781,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,440916844,Akin,,North Linden,40.02412,-82.95678,Private room,32,30,3,2023-10-16,0.38,5,365,3,
814532470817483783,Home in Columbus · ★4.94 · 4 bedrooms · 4 beds · 2.5 baths,188952964,Luana,,Near East,39.955,-82.97784,Entire home/apt,225,1,85,2023-12-03,7.73,3,0,85,2023-2243
814570332980528554,Home in Columbus · 2 bedrooms · 4 beds · 1 bath,97841274,Johnny & Susie,,Near South,39.94826,-82.99017,Entire home/apt,420,1,2,2023-10-22,0.44,1,364,2,Exempt
814587038575425149,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,446696026,Butler Services,,Downtown,39.95695,-82.99995,Entire home/apt,81,30,1,2023-06-30,0.17,5,365,1,
814589593424551379,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,286980818,Cheryl,,Near North/University,39.99091,-83.00252,Private room,45,30,1,2023-06-19,0.16,28,350,1,
814670697230522144,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96257,-82.98396,Entire home/apt,70,30,0,,,20,365,0,2019-3712
814806693896241621,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96479,-82.98484,Entire home/apt,65,30,0,,,20,321,0,2019-3724
814827692859820276,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96286,-82.98404,Entire home/apt,70,30,1,2023-08-12,0.22,20,364,1,2019-2756
815318353520472333,Townhouse in Columbus · ★4.36 · 3 bedrooms · 4 beds · 2 baths,498509260,Benjamin,,Near North/University,39.98656,-83.00185,Entire home/apt,128,30,11,2023-11-23,1.01,22,180,11,2021-2451
815444081288617668,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,398303111,Dolores,,Downtown,39.96299,-83.00158,Entire home/apt,85,30,2,2023-08-12,0.29,1,364,2,
815485649719715750,Rental unit in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 bath,431344669,Jesse,,Clintonville,40.02347,-83.01423,Entire home/apt,95,1,23,2023-12-15,2.78,5,168,23,2023-2259
815500342212554045,Townhouse in Columbus · ★4.77 · 4 bedrooms · 5 beds · 3 baths,498509260,Benjamin,,Near South,39.94608,-82.97407,Entire home/apt,160,1,13,2023-12-10,1.22,22,362,13,2022-3564
815715238985412566,Home in Columbus · ★5.0 · 4 bedrooms · 6 beds · 3.5 baths,105433925,Fitumi,,Near East,39.95949,-82.96178,Entire home/apt,799,2,7,2023-09-30,0.72,8,259,7,2022-1965
816040892330103371,Rental unit in Columbus · 2 bedrooms · 2 beds · 1 bath,177205580,Adrian,,Near North/University,40.0062566,-82.9962055,Entire home/apt,149,3,2,2023-08-13,0.28,12,175,2,2023-2069
816157717577810133,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96305,-82.98399,Entire home/apt,70,30,0,,,20,272,0,2019-2885
816185109316171479,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96253564690729,-82.98497654628552,Entire home/apt,70,30,1,2023-06-25,0.16,20,365,1,2019-2777
816218834091659708,Loft in Columbus · ★4.85 · 2 bedrooms · 3 beds · 2 baths,490063470,Unified,,Downtown,39.95554,-82.99465,Entire home/apt,146,1,46,2023-12-17,4.33,5,342,46,2023-2094
816566225615732267,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96408,-82.98485,Entire home/apt,70,30,1,2023-07-15,0.18,20,364,1,2019-3372
816578451376642244,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96345,-82.98415,Entire home/apt,70,30,0,,,20,364,0,2019-3372
816859051883319999,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96305,-82.98348,Entire home/apt,70,30,0,,,20,278,0,2019-2995
816871541631057743,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96428,-82.98567,Entire home/apt,70,30,0,,,20,363,0,2019-8335
816892546357409204,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,465569802,Remy,,Downtown,39.96331,-82.98427,Entire home/apt,67,30,0,,,20,174,0,
817179223243708461,Home in Columbus · ★4.79 · 5 bedrooms · 5 beds · 2.5 baths,392702716,Bianca,,Near South,39.95111,-82.97232,Entire home/apt,450,1,13,2023-12-10,1.28,2,0,13,2019-1936
817216477469473078,Home in Columbus · ★4.93 · 2 bedrooms · 4 beds · 1.5 baths,155312606,Billy,,Near North/University,39.9827721,-83.0133795,Entire home/apt,126,2,46,2023-12-18,4.73,1,238,46,2022-2460
817317349466546284,Rental unit in Columbus · 1 bedroom · 2 beds · 1 bath,54100341,Christopher,,Near North/University,40.00982,-82.9968,Private room,42,30,0,,,12,346,0,
817392309398021829,Rental unit in Columbus · ★4.84 · 1 bedroom · 1 bed · 1 bath,347877199,Aamna,,Near North/University,39.98205,-83.00401,Entire home/apt,123,30,74,2023-12-03,7.25,3,113,74,2023-6587
818055438677811736,Rental unit in Columbus · ★4.86 · 2 bedrooms · 2 beds · 1 bath,52174539,Kate & Nat,,Near North/University,39.98894,-83.01062,Entire home/apt,72,1,14,2023-11-21,1.41,33,178,14,2022-2525
818225897407553018,Home in Columbus · 1 bedroom · 1 bed · 3 shared baths,286980818,Cheryl,,Near North/University,39.99135,-83.00052,Private room,42,30,2,2023-09-17,0.33,28,305,2,
818887421674453646,Home in Columbus · ★4.94 · 3 bedrooms · 10 beds · 3.5 baths,206636975,Kim,,Near North/University,39.98699,-83.00293,Entire home/apt,503,2,47,2023-12-18,4.52,4,330,47,2023-2447
821193160083365569,Rental unit in Columbus · 1 bedroom · 2 beds · 1 bath,431781339,Liz And Jackson,,Eastmoor/Walnut Ridge,39.95518,-82.92287,Entire home/apt,118,30,0,,,4,364,0,2022-3534
821196485773343897,Rental unit in Columbus · 1 bedroom · 2 beds · 1 bath,431781339,Liz And Jackson,,Eastmoor/Walnut Ridge,39.95532,-82.92335,Entire home/apt,118,30,0,,,4,364,0,2022-3535
821269622984500928,Home in Columbus · 3 bedrooms · 3 beds · 1 bath,5139720,Mike,,Hilltop,39.9560796,-83.0777849,Entire home/apt,99,30,0,,,1,328,0,
821645496694912660,Home in Columbus · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,115836608,Erich,,North Linden,40.01635,-82.9713,Entire home/apt,146,30,3,2023-11-04,0.34,28,333,3,2023-1234
821706358713981143,Home in Columbus · ★3.90 · 4 bedrooms · 4 beds · 2.5 baths,158439641,GH Hospitality,,Near South,39.95315,-82.96859,Entire home/apt,152,1,10,2023-12-18,0.97,89,365,10,2022-3655
821723653780914409,Rental unit in Columbus · 6 bedrooms · 7 beds · 2.5 shared baths,500021778,Keira,,Downtown,39.96186,-82.9956,Private room,175,30,1,2023-04-02,0.11,3,179,1,
821806030552735577,Home in Columbus · ★5.0 · 1 bedroom · 1 bed · 2 baths,225646740,Kelly,,Near South,39.9403,-82.99023,Entire home/apt,210,2,9,2023-11-19,0.87,2,0,9,2023-2048
822143579838615280,Home in Columbus · 3 bedrooms · 4 beds · 2.5 baths,121719854,Evolve,,Greenlawn/Frank Road,39.92656,-83.04851,Entire home/apt,127,2,0,,,22,4,0,2023-2128
822353851504695778,Home in Columbus · ★4.93 · 3 bedrooms · 10 beds · 1.5 baths,261649006,Alex,,Near North/University,39.98552,-83.01362,Entire home/apt,196,1,15,2023-12-01,1.55,11,346,15,2023-3328
822420275724196328,Home in Columbus · ★4.79 · 3 bedrooms · 3 beds · 2 baths,158439641,GH Hospitality,,North Linden,40.05589,-82.96256,Entire home/apt,115,1,19,2023-12-20,1.91,89,358,19,2023-2156
822603201758616798,Rental unit in Columbus · ★4.50 · 2 bedrooms · 2 beds · 2 baths,65045986,Jonniqua,,Northland,40.06409,-82.91154,Entire home/apt,138,2,32,2023-12-15,3.11,9,144,32,2021-1085
822625869673570200,Rental unit in Columbus · ★4.25 · Studio · 2 beds · 1 bath,494103602,Nicholas,,Near East,39.96391,-82.96201,Entire home/apt,69,30,12,2023-10-22,1.17,2,90,12,2022-2874
822641000872294533,Rental unit in Columbus · ★3.83 · 1 bedroom · 2 beds · 1 bath,494103602,Nicholas,,Near East,39.9650826,-82.96247629999999,Entire home/apt,69,30,6,2023-09-25,0.57,2,89,6,2022-2875
822716926914731354,Rental unit in Columbus · 3 bedrooms · 3 beds · 1.5 baths,177205580,Adrian,,Near East,39.967179,-82.975421,Entire home/apt,187,3,0,,,12,46,0,2023-2065
822804413138246156,Home in Columbus · ★4.88 · 5 bedrooms · 5 beds · 3.5 baths,971081,Justin,,Near East,39.96006,-82.96432,Entire home/apt,358,1,16,2023-11-19,1.55,2,0,16,2023-2046
823370714039997890,Rental unit in Columbus · ★4.94 · 1 bedroom · 2 beds · 1 bath,128528740,Joe & Ketevan,,Near East,39.96286,-82.97379,Entire home/apt,91,2,34,2023-12-17,3.60,6,0,34,2023-2350
824013929636708532,Home in Columbus · ★4.75 · 3 bedrooms · 3 beds · 2 baths,57152807,Gregg,,Near South,39.9402993,-82.98446080000001,Entire home/apt,99,1,40,2023-12-17,4.04,1,317,40,2022-3152
824544377471208359,Home in Columbus · ★5.0 · 2 bedrooms · 7 beds · 1 bath,394525601,Shalaina,,Clintonville,40.064407,-83.026164,Entire home/apt,140,1,23,2023-12-03,3.47,1,0,23,2023-2600
826024324169708883,Home in Columbus · ★4.50 · 3 bedrooms · 10 beds · 1.5 baths,261649006,Alex,,Near North/University,39.98615,-83.01308,Entire home/apt,231,1,8,2023-07-09,0.83,11,345,8,2023-3409
826808241047125271,Townhouse in Columbus · 2 bedrooms · 3 beds · 1 bath,52174539,Kate & Nat,,Franklinton,39.95377,-83.02297,Entire home/apt,85,2,1,2023-03-26,0.11,33,0,1,2023-2241
827777885200466032,Home in Columbus · ★5.0 · 2 bedrooms · 2 beds · 2 baths,498509260,Benjamin,,Near North/University,39.9821,-83.01766,Entire home/apt,162,30,4,2023-03-09,0.40,22,354,4,2022-3321
827779377960845361,Condo in Columbus · ★4.47 · 2 bedrooms · 3 beds · 1 bath,498509260,Benjamin,,Near South,39.94569,-82.99804,Entire home/apt,229,1,15,2023-08-20,1.53,22,146,15,2021-3078
828915156945221617,Home in Columbus · ★4.83 · 2 bedrooms · 2 beds · 1 bath,115836608,Erich,,Near North/University,39.9804599,-83.0015593,Entire home/apt,255,2,12,2023-10-22,1.21,28,212,12,2023-2471
829165503627241701,Home in Columbus · ★5.0 · 2 bedrooms · 4 beds · 2 baths,476295229,Keith,,Near North/University,39.99007,-83.00179,Entire home/apt,134,2,18,2023-11-26,1.91,3,158,18,2023-2012
829187241889763632,Home in Columbus · ★4.92 · 2 bedrooms · 2 beds · 1 bath,115836608,Erich,,Near North/University,39.9804599,-83.0015593,Entire home/apt,232,2,13,2023-12-10,1.41,28,350,13,2023-2470
830528234172495142,Home in Columbus · ★4.56 · 2 bedrooms · 2 beds · 2 baths,138377484,Parker,,Near East,39.96018,-82.96779,Entire home/apt,90,15,9,2023-12-03,0.96,3,142,9,2021-1965
830651423694833640,Rental unit in Columbus · ★4.80 · 3 bedrooms · 3 beds · 2 baths,218759526,Rosaria,,Near East,39.96097,-82.96525,Entire home/apt,83,1,53,2023-12-08,5.15,4,0,53,2023-2675
830664191030564769,Home in Columbus · ★4.71 · 4 bedrooms · 4 beds · 2 baths,179436862,Brendan,,Near North/University,40.0114092,-82.998166,Entire home/apt,229,1,58,2023-12-10,5.65,5,0,58,2023-2326
830699411308135582,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,Downtown,39.96472,-83.00245,Entire home/apt,97,30,0,,,33,364,0,
831050468508168359,Rental unit in Columbus · ★4.79 · 1 bedroom · 1 bed · 1 bath,116400313,Nate,,Near North/University,39.97477416168007,-83.00322706560668,Entire home/apt,87,2,23,2023-12-07,2.35,24,0,23,2023-2306
831132967730238748,Rental unit in Columbus · ★4.92 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.97857180000001,-82.99811866560667,Entire home/apt,74,1,51,2023-11-22,5.15,40,319,51,2023-2366
831343696778018333,Rental unit in Columbus · 1 bedroom · 1 bed · 1 bath,116400313,Nate,,Downtown,39.9665477,-83.0036557,Entire home/apt,108,30,2,2023-08-18,0.26,24,179,2,
831739481911725845,Home in Columbus · ★4.92 · 3 bedrooms · 3 beds · 1.5 baths,428280358,Sadie,,North Linden,40.01680543834256,-82.96951974708253,Entire home/apt,127,3,12,2023-11-21,1.49,3,31,12,2023-2430
831791550528055514,Rental unit in Columbus · ★4.88 · 2 bedrooms · 2 beds · 1 bath,490263838,Joan,,Near North/University,40.00701,-82.99886,Entire home/apt,93,1,30,2023-12-02,3.03,3,0,30,2022-2706
831835363143889539,Condo in Columbus · ★5.0 · 1 bedroom · 2 beds · 1 bath,497160004,Megan,,Near North/University,39.9818524,-83.00422569999999,Entire home/apt,137,2,28,2023-12-17,6.18,3,323,28,2023-2667
831853286219350588,Home in Columbus · ★4.75 · 4 bedrooms · 4 beds · 3.5 baths,443246026,Nsr,,Near North/University,39.9774,-83.00787,Entire home/apt,300,3,8,2023-10-23,1.03,6,274,8,2023-2187
831873359812060480,Home in Columbus · ★4.77 · 2 bedrooms · 2 beds · 1 bath,125247713,Libby,,Near North/University,39.9778311,-82.9996965,Entire home/apt,115,1,13,2023-10-01,1.45,1,22,13,2023-2537
831882989108029804,Home in Columbus · ★4.0 · 2 bedrooms · 2 beds · 1 bath,158439641,GH Hospitality,,Near East,39.95372,-82.96676,Entire home/apt,89,1,7,2023-09-21,0.72,89,364,7,2022-3657
831920218131348823,Home in Westerville · 1 bedroom · 1 bed · 1 shared bath,318322419,Lois,,Rocky Fork-Blacklick,40.09868,-82.84405,Private room,48,30,2,2023-08-14,0.26,1,101,2,
832495333489497570,Townhouse in Columbus · ★4.91 · 4 bedrooms · 4 beds · 2 baths,426481609,Sherry,,Near North/University,40.00044,-82.99801,Entire home/apt,112,2,32,2023-12-10,3.24,7,70,32,2023-7543
832503000011912613,Home in Columbus · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,115836608,Erich,,Near North/University,39.9877353,-83.0164363,Entire home/apt,370,2,14,2023-12-03,1.53,28,88,14,2022-3344
832614607915469543,Home in Columbus · ★5.0 · 3 bedrooms · 4 beds · 2 baths,502292371,Elizabeth,,Eastmoor/Walnut Ridge,39.9548521,-82.92186559999999,Entire home/apt,274,2,7,2023-12-10,0.71,1,118,7,2023-2256
832813765778314459,Home in Columbus · 3 bedrooms · 4 beds · 3 baths,376211475,Mike,,West Olentangy,40.04123,-83.03758,Entire home/apt,198,2,2,2023-09-22,0.22,1,300,2,2023-2273
833378548001930387,Home in Columbus · ★4.84 · 4 bedrooms · 8 beds · 3 baths,72216518,John,,South Linden,39.9815,-82.99231,Entire home/apt,292,2,24,2023-12-18,2.42,2,0,24,2023-2197
833397321152175342,Home in Columbus · 1 bedroom · 1 bed · 2.5 shared baths,39662644,Paul,,Northland,40.06494,-82.98774,Private room,29,30,0,,,14,351,0,
833403020529339102,Home in Columbus · ★3.0 · 1 bedroom · 1 bed · 2.5 shared baths,39662644,Paul,,Northland,40.06487,-82.9892,Private room,28,30,3,2023-11-05,0.46,14,359,3,
833405951944559002,Home in Columbus · 1 bedroom · 1 bed · 2.5 shared baths,39662644,Paul,,Northland,40.0654901,-82.9888387,Private room,28,30,2,2023-09-02,0.35,14,297,2,
834078261853006687,Home in Columbus · ★4.93 · 5 bedrooms · 9 beds · 4.5 baths,463860097,Bracken Ridge,,Near North/University,39.98022,-83.01822,Entire home/apt,300,2,41,2023-12-18,4.46,1,0,41,2023-3707
834175872543485209,Rental unit in Grove City · 2 bedrooms · 1 bath,295831612,Clementine,,Greenlawn/Frank Road,39.902834052185625,-83.03511288017035,Entire home/apt,60,30,1,2023-04-15,0.12,3,365,1,
834351688250997845,Rental unit in Columbus · 1 bedroom · 0 baths,263117171,Josh,,Near North/University,40.00241074781959,-83.00815773281161,Entire home/apt,69,30,0,,,2,365,0,
834352965216747516,Rental unit in Columbus · 1 bedroom · 0 baths,263117171,Josh,,Near North/University,40.00263666545192,-83.00793896414967,Entire home/apt,69,30,0,,,2,365,0,
834694792196233603,Rental unit in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,1,78,2023-12-19,7.93,40,291,78,2023-2362
834699405554806635,Rental unit in Columbus · ★4.88 · 2 bedrooms · 2 beds · 2 baths,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,98,1,43,2023-12-04,4.36,40,310,43,2023-2367
834704559510230250,Rental unit in Columbus · ★4.84 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,72,1,43,2023-12-15,4.34,40,334,43,2023-2363
834708556836650328,Rental unit in Columbus · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,74,1,74,2023-12-18,7.50,40,312,74,2023-2364
834712558101195247,Rental unit in Columbus · ★4.91 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,75,1,57,2023-12-05,5.78,40,325,57,2023-2370
834715800290131140,Rental unit in Columbus · ★4.93 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,1,91,2023-12-20,9.19,40,0,91,2023-2372
834720753606073065,Rental unit in Columbus · ★4.97 · 1 bedroom · 1 bed · 1 bath,194281106,Nicole,,Near North/University,39.9785718,-82.9983547,Entire home/apt,73,1,58,2023-12-13,5.86,40,0,58,2023-2373
